DistrictID,DistrictNm,RegionID,RegionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyCode,PartyNm,CalculationType,CalculationValue
7,Bendigo East,4,Northern Victoria,0,6,41,BROAD,Gaelle,NAT,The Nationals,Preference Count,6864
7,Bendigo East,4,Northern Victoria,0,6,41,BROAD,Gaelle,NAT,The Nationals,Preference Percent,15.93
7,Bendigo East,4,Northern Victoria,0,6,41,BROAD,Gaelle,NAT,The Nationals,Transfer Count,0
7,Bendigo East,4,Northern Victoria,0,6,41,BROAD,Gaelle,NAT,The Nationals,Transfer Percent,0
8,Bendigo West,4,Northern Victoria,0,1,42,NUSKE,Marilyn,AJP,Animal Justice Party,Preference Count,2504
8,Bendigo West,4,Northern Victoria,0,1,42,NUSKE,Marilyn,AJP,Animal Justice Party,Preference Percent,6.38
8,Bendigo West,4,Northern Victoria,0,1,42,NUSKE,Marilyn,AJP,Animal Justice Party,Transfer Count,0
8,Bendigo West,4,Northern Victoria,0,1,42,NUSKE,Marilyn,AJP,Animal Justice Party,Transfer Percent,0
8,Bendigo West,4,Northern Victoria,0,2,43,FINN,Kevin,LIB,Liberal,Preference Count,10641
8,Bendigo West,4,Northern Victoria,0,2,43,FINN,Kevin,LIB,Liberal,Preference Percent,27.09
8,Bendigo West,4,Northern Victoria,0,2,43,FINN,Kevin,LIB,Liberal,Transfer Count,0
8,Bendigo West,4,Northern Victoria,0,2,43,FINN,Kevin,LIB,Liberal,Transfer Percent,0
8,Bendigo West,4,Northern Victoria,0,3,44,EDWARDS,Maree,ALP,Australian Labor Party,Preference Count,21004
8,Bendigo West,4,Northern Victoria,0,3,44,EDWARDS,Maree,ALP,Australian Labor Party,Preference Percent,53.48
8,Bendigo West,4,Northern Victoria,0,3,44,EDWARDS,Maree,ALP,Australian Labor Party,Transfer Count,0
8,Bendigo West,4,Northern Victoria,0,3,44,EDWARDS,Maree,ALP,Australian Labor Party,Transfer Percent,0
8,Bendigo West,4,Northern Victoria,0,4,45,WHELAN,Laurie,GRN,Australian Greens,Preference Count,5127
8,Bendigo West,4,Northern Victoria,0,4,45,WHELAN,Laurie,GRN,Australian Greens,Preference Percent,13.05
8,Bendigo West,4,Northern Victoria,0,4,45,WHELAN,Laurie,GRN,Australian Greens,Transfer Count,0
8,Bendigo West,4,Northern Victoria,0,4,45,WHELAN,Laurie,GRN,Australian Greens,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,1,46,LOBO,Oscar,IND,Independent,Preference Count,752
9,Bentleigh,6,Southern Metropolitan,0,1,46,LOBO,Oscar,IND,Independent,Preference Percent,2.05
9,Bentleigh,6,Southern Metropolitan,0,1,46,LOBO,Oscar,IND,Independent,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,1,46,LOBO,Oscar,IND,Independent,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,2,47,JUDAH,Asher,LIB,Liberal,Preference Count,12232
9,Bentleigh,6,Southern Metropolitan,0,2,47,JUDAH,Asher,LIB,Liberal,Preference Percent,33.29
9,Bentleigh,6,Southern Metropolitan,0,2,47,JUDAH,Asher,LIB,Liberal,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,2,47,JUDAH,Asher,LIB,Liberal,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,3,48,STAIKOS,Nick,ALP,Australian Labor Party,Preference Count,18443
9,Bentleigh,6,Southern Metropolitan,0,3,48,STAIKOS,Nick,ALP,Australian Labor Party,Preference Percent,50.2
9,Bentleigh,6,Southern Metropolitan,0,3,48,STAIKOS,Nick,ALP,Australian Labor Party,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,3,48,STAIKOS,Nick,ALP,Australian Labor Party,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,4,49,DEKIERE,Sarah,GRN,Australian Greens,Preference Count,2763
9,Bentleigh,6,Southern Metropolitan,0,4,49,DEKIERE,Sarah,GRN,Australian Greens,Preference Percent,7.52
9,Bentleigh,6,Southern Metropolitan,0,4,49,DEKIERE,Sarah,GRN,Australian Greens,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,4,49,DEKIERE,Sarah,GRN,Australian Greens,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,5,50,STOTT,Dave,RP,Fiona Patten's Reason Party,Preference Count,452
9,Bentleigh,6,Southern Metropolitan,0,5,50,STOTT,Dave,RP,Fiona Patten's Reason Party,Preference Percent,1.23
9,Bentleigh,6,Southern Metropolitan,0,5,50,STOTT,Dave,RP,Fiona Patten's Reason Party,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,5,50,STOTT,Dave,RP,Fiona Patten's Reason Party,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,6,51,VERZIJL,Hans,SUS,Sustainable Australia,Preference Count,312
9,Bentleigh,6,Southern Metropolitan,0,6,51,VERZIJL,Hans,SUS,Sustainable Australia,Preference Percent,0.85
9,Bentleigh,6,Southern Metropolitan,0,6,51,VERZIJL,Hans,SUS,Sustainable Australia,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,6,51,VERZIJL,Hans,SUS,Sustainable Australia,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,7,52,CHELLAPPAH,Naren,AJP,Animal Justice Party,Preference Count,709
9,Bentleigh,6,Southern Metropolitan,0,7,52,CHELLAPPAH,Naren,AJP,Animal Justice Party,Preference Percent,1.93
9,Bentleigh,6,Southern Metropolitan,0,7,52,CHELLAPPAH,Naren,AJP,Animal Justice Party,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,7,52,CHELLAPPAH,Naren,AJP,Animal Justice Party,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,8,53,FRASER,Fi,DLP,Labour DLP,Preference Count,412
9,Bentleigh,6,Southern Metropolitan,0,8,53,FRASER,Fi,DLP,Labour DLP,Preference Percent,1.12
9,Bentleigh,6,Southern Metropolitan,0,8,53,FRASER,Fi,DLP,Labour DLP,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,8,53,FRASER,Fi,DLP,Labour DLP,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,9,54,SULLIVAN,Ellie Jean,DHJ,Derryn Hinch's Justice Party,Preference Count,572
9,Bentleigh,6,Southern Metropolitan,0,9,54,SULLIVAN,Ellie Jean,DHJ,Derryn Hinch's Justice Party,Preference Percent,1.56
9,Bentleigh,6,Southern Metropolitan,0,9,54,SULLIVAN,Ellie Jean,DHJ,Derryn Hinch's Justice Party,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,9,54,SULLIVAN,Ellie Jean,DHJ,Derryn Hinch's Justice Party,Transfer Percent,0
9,Bentleigh,6,Southern Metropolitan,0,10,55,MAVROYENI,George,IND,Independent,Preference Count,92
9,Bentleigh,6,Southern Metropolitan,0,10,55,MAVROYENI,George,IND,Independent,Preference Percent,0.25
9,Bentleigh,6,Southern Metropolitan,0,10,55,MAVROYENI,George,IND,Independent,Transfer Count,0
9,Bentleigh,6,Southern Metropolitan,0,10,55,MAVROYENI,George,IND,Independent,Transfer Percent,0
10,Box Hill,1,Eastern Metropolitan,0,1,56,CLARK,Robert,LIB,Liberal,Preference Count,17352
10,Box Hill,1,Eastern Metropolitan,0,1,56,CLARK,Robert,LIB,Liberal,Preference Percent,45.25
10,Box Hill,1,Eastern Metropolitan,0,1,56,CLARK,Robert,LIB,Liberal,Transfer Count,0
10,Box Hill,1,Eastern Metropolitan,0,1,56,CLARK,Robert,LIB,Liberal,Transfer Percent,0
10,Box Hill,1,Eastern Metropolitan,0,2,57,HAMER,Paul,ALP,Australian Labor Party,Preference Count,15360
10,Box Hill,1,Eastern Metropolitan,0,2,57,HAMER,Paul,ALP,Australian Labor Party,Preference Percent,40.05
10,Box Hill,1,Eastern Metropolitan,0,2,57,HAMER,Paul,ALP,Australian Labor Party,Transfer Count,0
10,Box Hill,1,Eastern Metropolitan,0,2,57,HAMER,Paul,ALP,Australian Labor Party,Transfer Percent,0
10,Box Hill,1,Eastern Metropolitan,0,3,58,SUN,Sophia,GRN,Australian Greens,Preference Count,5639
10,Box Hill,1,Eastern Metropolitan,0,3,58,SUN,Sophia,GRN,Australian Greens,Preference Percent,14.7
10,Box Hill,1,Eastern Metropolitan,0,3,58,SUN,Sophia,GRN,Australian Greens,Transfer Count,0
10,Box Hill,1,Eastern Metropolitan,0,3,58,SUN,Sophia,GRN,Australian Greens,Transfer Percent,0
10,Box Hill,1,Eastern Metropolitan,1,1,56,CLARK,Robert,LIB,Liberal,Preference Count,18369
10,Box Hill,1,Eastern Metropolitan,1,1,56,CLARK,Robert,LIB,Liberal,Preference Percent,47.9
10,Box Hill,1,Eastern Metropolitan,1,1,56,CLARK,Robert,LIB,Liberal,Transfer Count,1017
10,Box Hill,1,Eastern Metropolitan,1,1,56,CLARK,Robert,LIB,Liberal,Transfer Percent,18.04
10,Box Hill,1,Eastern Metropolitan,1,2,57,HAMER,Paul,ALP,Australian Labor Party,Preference Count,19982
10,Box Hill,1,Eastern Metropolitan,1,2,57,HAMER,Paul,ALP,Australian Labor Party,Preference Percent,52.1
10,Box Hill,1,Eastern Metropolitan,1,2,57,HAMER,Paul,ALP,Australian Labor Party,Transfer Count,4622
10,Box Hill,1,Eastern Metropolitan,1,2,57,HAMER,Paul,ALP,Australian Labor Party,Transfer Percent,81.96
10,Box Hill,1,Eastern Metropolitan,1,3,58,SUN,Sophia,GRN,Australian Greens,Preference Count,0
10,Box Hill,1,Eastern Metropolitan,1,3,58,SUN,Sophia,GRN,Australian Greens,Preference Percent,0
10,Box Hill,1,Eastern Metropolitan,1,3,58,SUN,Sophia,GRN,Australian Greens,Transfer Count,-5639
10,Box Hill,1,Eastern Metropolitan,1,3,58,SUN,Sophia,GRN,Australian Greens,Transfer Percent,-100
11,Brighton,6,Southern Metropolitan,0,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Count,1961
11,Brighton,6,Southern Metropolitan,0,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Percent,5.06
11,Brighton,6,Southern Metropolitan,0,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Count,0
11,Brighton,6,Southern Metropolitan,0,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,0,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Count,12193
11,Brighton,6,Southern Metropolitan,0,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Percent,31.46
11,Brighton,6,Southern Metropolitan,0,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Count,0
11,Brighton,6,Southern Metropolitan,0,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,0,3,61,NEWBURY,James,LIB,Liberal,Preference Count,17597
11,Brighton,6,Southern Metropolitan,0,3,61,NEWBURY,James,LIB,Liberal,Preference Percent,45.4
11,Brighton,6,Southern Metropolitan,0,3,61,NEWBURY,James,LIB,Liberal,Transfer Count,0
11,Brighton,6,Southern Metropolitan,0,3,61,NEWBURY,James,LIB,Liberal,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,0,4,62,CASLEY,John Tiger,IND,Independent,Preference Count,273
11,Brighton,6,Southern Metropolitan,0,4,62,CASLEY,John Tiger,IND,Independent,Preference Percent,0.7
11,Brighton,6,Southern Metropolitan,0,4,62,CASLEY,John Tiger,IND,Independent,Transfer Count,0
11,Brighton,6,Southern Metropolitan,0,4,62,CASLEY,John Tiger,IND,Independent,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,0,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Count,5854
11,Brighton,6,Southern Metropolitan,0,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Percent,15.1
11,Brighton,6,Southern Metropolitan,0,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Count,0
11,Brighton,6,Southern Metropolitan,0,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,0,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Count,881
11,Brighton,6,Southern Metropolitan,0,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Percent,2.27
11,Brighton,6,Southern Metropolitan,0,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Count,0
11,Brighton,6,Southern Metropolitan,0,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,1,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Count,2002
11,Brighton,6,Southern Metropolitan,1,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Percent,5.17
11,Brighton,6,Southern Metropolitan,1,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Count,41
11,Brighton,6,Southern Metropolitan,1,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Percent,15.02
11,Brighton,6,Southern Metropolitan,1,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Count,12246
11,Brighton,6,Southern Metropolitan,1,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Percent,31.6
11,Brighton,6,Southern Metropolitan,1,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Count,53
11,Brighton,6,Southern Metropolitan,1,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Percent,19.41
11,Brighton,6,Southern Metropolitan,1,3,61,NEWBURY,James,LIB,Liberal,Preference Count,17656
11,Brighton,6,Southern Metropolitan,1,3,61,NEWBURY,James,LIB,Liberal,Preference Percent,45.55
11,Brighton,6,Southern Metropolitan,1,3,61,NEWBURY,James,LIB,Liberal,Transfer Count,59
11,Brighton,6,Southern Metropolitan,1,3,61,NEWBURY,James,LIB,Liberal,Transfer Percent,21.61
11,Brighton,6,Southern Metropolitan,1,4,62,CASLEY,John Tiger,IND,Independent,Preference Count,0
11,Brighton,6,Southern Metropolitan,1,4,62,CASLEY,John Tiger,IND,Independent,Preference Percent,0
11,Brighton,6,Southern Metropolitan,1,4,62,CASLEY,John Tiger,IND,Independent,Transfer Count,-273
11,Brighton,6,Southern Metropolitan,1,4,62,CASLEY,John Tiger,IND,Independent,Transfer Percent,-100
11,Brighton,6,Southern Metropolitan,1,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Count,5911
11,Brighton,6,Southern Metropolitan,1,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Percent,15.25
11,Brighton,6,Southern Metropolitan,1,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Count,57
11,Brighton,6,Southern Metropolitan,1,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Percent,20.88
11,Brighton,6,Southern Metropolitan,1,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Count,944
11,Brighton,6,Southern Metropolitan,1,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Percent,2.44
11,Brighton,6,Southern Metropolitan,1,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Count,63
11,Brighton,6,Southern Metropolitan,1,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Percent,23.08
11,Brighton,6,Southern Metropolitan,2,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Count,2248
11,Brighton,6,Southern Metropolitan,2,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Percent,5.8
11,Brighton,6,Southern Metropolitan,2,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Count,246
11,Brighton,6,Southern Metropolitan,2,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Percent,26.06
11,Brighton,6,Southern Metropolitan,2,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Count,12395
11,Brighton,6,Southern Metropolitan,2,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Percent,31.98
11,Brighton,6,Southern Metropolitan,2,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Count,149
11,Brighton,6,Southern Metropolitan,2,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Percent,15.78
11,Brighton,6,Southern Metropolitan,2,3,61,NEWBURY,James,LIB,Liberal,Preference Count,17877
11,Brighton,6,Southern Metropolitan,2,3,61,NEWBURY,James,LIB,Liberal,Preference Percent,46.12
11,Brighton,6,Southern Metropolitan,2,3,61,NEWBURY,James,LIB,Liberal,Transfer Count,221
11,Brighton,6,Southern Metropolitan,2,3,61,NEWBURY,James,LIB,Liberal,Transfer Percent,23.41
11,Brighton,6,Southern Metropolitan,2,4,62,CASLEY,John Tiger,IND,Independent,Preference Count,0
11,Brighton,6,Southern Metropolitan,2,4,62,CASLEY,John Tiger,IND,Independent,Preference Percent,0
11,Brighton,6,Southern Metropolitan,2,4,62,CASLEY,John Tiger,IND,Independent,Transfer Count,0
11,Brighton,6,Southern Metropolitan,2,4,62,CASLEY,John Tiger,IND,Independent,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,2,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Count,6239
11,Brighton,6,Southern Metropolitan,2,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Percent,16.1
11,Brighton,6,Southern Metropolitan,2,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Count,328
11,Brighton,6,Southern Metropolitan,2,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Percent,34.75
11,Brighton,6,Southern Metropolitan,2,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Count,0
11,Brighton,6,Southern Metropolitan,2,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Percent,0
11,Brighton,6,Southern Metropolitan,2,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Count,-944
11,Brighton,6,Southern Metropolitan,2,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Percent,-100
11,Brighton,6,Southern Metropolitan,3,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Count,0
11,Brighton,6,Southern Metropolitan,3,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Percent,0
11,Brighton,6,Southern Metropolitan,3,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Count,-2248
11,Brighton,6,Southern Metropolitan,3,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Percent,-100
11,Brighton,6,Southern Metropolitan,3,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Count,13014
11,Brighton,6,Southern Metropolitan,3,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Percent,33.58
11,Brighton,6,Southern Metropolitan,3,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Count,619
11,Brighton,6,Southern Metropolitan,3,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Percent,27.54
11,Brighton,6,Southern Metropolitan,3,3,61,NEWBURY,James,LIB,Liberal,Preference Count,18359
11,Brighton,6,Southern Metropolitan,3,3,61,NEWBURY,James,LIB,Liberal,Preference Percent,47.37
11,Brighton,6,Southern Metropolitan,3,3,61,NEWBURY,James,LIB,Liberal,Transfer Count,482
11,Brighton,6,Southern Metropolitan,3,3,61,NEWBURY,James,LIB,Liberal,Transfer Percent,21.44
11,Brighton,6,Southern Metropolitan,3,4,62,CASLEY,John Tiger,IND,Independent,Preference Count,0
11,Brighton,6,Southern Metropolitan,3,4,62,CASLEY,John Tiger,IND,Independent,Preference Percent,0
11,Brighton,6,Southern Metropolitan,3,4,62,CASLEY,John Tiger,IND,Independent,Transfer Count,0
11,Brighton,6,Southern Metropolitan,3,4,62,CASLEY,John Tiger,IND,Independent,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,3,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Count,7386
11,Brighton,6,Southern Metropolitan,3,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Percent,19.06
11,Brighton,6,Southern Metropolitan,3,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Count,1147
11,Brighton,6,Southern Metropolitan,3,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Percent,51.02
11,Brighton,6,Southern Metropolitan,3,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Count,0
11,Brighton,6,Southern Metropolitan,3,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Percent,0
11,Brighton,6,Southern Metropolitan,3,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Count,0
11,Brighton,6,Southern Metropolitan,3,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,4,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Count,0
11,Brighton,6,Southern Metropolitan,4,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Preference Percent,0
11,Brighton,6,Southern Metropolitan,4,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Count,0
11,Brighton,6,Southern Metropolitan,4,1,59,TAYLOR,Cathy,AJP,Animal Justice Party,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,4,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Count,18947
11,Brighton,6,Southern Metropolitan,4,2,60,MARTIN,Declan,ALP,Australian Labor Party,Preference Percent,48.88
11,Brighton,6,Southern Metropolitan,4,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Count,5933
11,Brighton,6,Southern Metropolitan,4,2,60,MARTIN,Declan,ALP,Australian Labor Party,Transfer Percent,80.33
11,Brighton,6,Southern Metropolitan,4,3,61,NEWBURY,James,LIB,Liberal,Preference Count,19812
11,Brighton,6,Southern Metropolitan,4,3,61,NEWBURY,James,LIB,Liberal,Preference Percent,51.12
11,Brighton,6,Southern Metropolitan,4,3,61,NEWBURY,James,LIB,Liberal,Transfer Count,1453
11,Brighton,6,Southern Metropolitan,4,3,61,NEWBURY,James,LIB,Liberal,Transfer Percent,19.67
11,Brighton,6,Southern Metropolitan,4,4,62,CASLEY,John Tiger,IND,Independent,Preference Count,0
11,Brighton,6,Southern Metropolitan,4,4,62,CASLEY,John Tiger,IND,Independent,Preference Percent,0
11,Brighton,6,Southern Metropolitan,4,4,62,CASLEY,John Tiger,IND,Independent,Transfer Count,0
11,Brighton,6,Southern Metropolitan,4,4,62,CASLEY,John Tiger,IND,Independent,Transfer Percent,0
11,Brighton,6,Southern Metropolitan,4,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Count,0
11,Brighton,6,Southern Metropolitan,4,5,63,COPSEY,Katherine,GRN,Australian Greens,Preference Percent,0
11,Brighton,6,Southern Metropolitan,4,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Count,-7386
11,Brighton,6,Southern Metropolitan,4,5,63,COPSEY,Katherine,GRN,Australian Greens,Transfer Percent,-100
11,Brighton,6,Southern Metropolitan,4,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Count,0
11,Brighton,6,Southern Metropolitan,4,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Preference Percent,0
11,Brighton,6,Southern Metropolitan,4,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Count,0
11,Brighton,6,Southern Metropolitan,4,6,64,PRIDHAM,Alison,SUS,Sustainable Australia,Transfer Percent,0
12,Broadmeadows,3,Northern Metropolitan,0,1,65,MCGUIRE,Frank,ALP,Australian Labor Party,Preference Count,22047
12,Broadmeadows,3,Northern Metropolitan,0,1,65,MCGUIRE,Frank,ALP,Australian Labor Party,Preference Percent,68.28
12,Broadmeadows,3,Northern Metropolitan,0,1,65,MCGUIRE,Frank,ALP,Australian Labor Party,Transfer Count,0
12,Broadmeadows,3,Northern Metropolitan,0,1,65,MCGUIRE,Frank,ALP,Australian Labor Party,Transfer Percent,0
12,Broadmeadows,3,Northern Metropolitan,0,2,66,SMALL,Jerome,SOC,Victorian Socialists,Preference Count,2307
12,Broadmeadows,3,Northern Metropolitan,0,2,66,SMALL,Jerome,SOC,Victorian Socialists,Preference Percent,7.15
12,Broadmeadows,3,Northern Metropolitan,0,2,66,SMALL,Jerome,SOC,Victorian Socialists,Transfer Count,0
12,Broadmeadows,3,Northern Metropolitan,0,2,66,SMALL,Jerome,SOC,Victorian Socialists,Transfer Percent,0
12,Broadmeadows,3,Northern Metropolitan,0,3,67,TATE,Sheriden,GRN,Australian Greens,Preference Count,2612
12,Broadmeadows,3,Northern Metropolitan,0,3,67,TATE,Sheriden,GRN,Australian Greens,Preference Percent,8.09
12,Broadmeadows,3,Northern Metropolitan,0,3,67,TATE,Sheriden,GRN,Australian Greens,Transfer Count,0
12,Broadmeadows,3,Northern Metropolitan,0,3,67,TATE,Sheriden,GRN,Australian Greens,Transfer Percent,0
12,Broadmeadows,3,Northern Metropolitan,0,4,68,DOW,Jenny,LIB,Liberal,Preference Count,5321
12,Broadmeadows,3,Northern Metropolitan,0,4,68,DOW,Jenny,LIB,Liberal,Preference Percent,16.48
12,Broadmeadows,3,Northern Metropolitan,0,4,68,DOW,Jenny,LIB,Liberal,Transfer Count,0
12,Broadmeadows,3,Northern Metropolitan,0,4,68,DOW,Jenny,LIB,Liberal,Transfer Percent,0
13,Brunswick,3,Northern Metropolitan,0,1,69,GEORGIOU,George,IND,Independent,Preference Count,1240
13,Brunswick,3,Northern Metropolitan,0,1,69,GEORGIOU,George,IND,Independent,Preference Percent,2.82
13,Brunswick,3,Northern Metropolitan,0,1,69,GEORGIOU,George,IND,Independent,Transfer Count,0
13,Brunswick,3,Northern Metropolitan,0,1,69,GEORGIOU,George,IND,Independent,Transfer Percent,0
13,Brunswick,3,Northern Metropolitan,0,2,70,DEVENY,Catherine,RP,Fiona Patten's Reason Party,Preference Count,1969
13,Brunswick,3,Northern Metropolitan,0,2,70,DEVENY,Catherine,RP,Fiona Patten's Reason Party,Preference Percent,4.48
13,Brunswick,3,Northern Metropolitan,0,2,70,DEVENY,Catherine,RP,Fiona Patten's Reason Party,Transfer Count,0
13,Brunswick,3,Northern Metropolitan,0,2,70,DEVENY,Catherine,RP,Fiona Patten's Reason Party,Transfer Percent,0
13,Brunswick,3,Northern Metropolitan,0,3,71,COLLINS,Noel,LDP,Liberal Democrats,Preference Count,613
13,Brunswick,3,Northern Metropolitan,0,3,71,COLLINS,Noel,LDP,Liberal Democrats,Preference Percent,1.4
13,Brunswick,3,Northern Metropolitan,0,3,71,COLLINS,Noel,LDP,Liberal Democrats,Transfer Count,0
13,Brunswick,3,Northern Metropolitan,0,3,71,COLLINS,Noel,LDP,Liberal Democrats,Transfer Percent,0
13,Brunswick,3,Northern Metropolitan,0,4,72,O'CONNOR,Cindy,ALP,Australian Labor Party,Preference Count,16701
13,Brunswick,3,Northern Metropolitan,0,4,72,O'CONNOR,Cindy,ALP,Australian Labor Party,Preference Percent,38.02
13,Brunswick,3,Northern Metropolitan,0,4,72,O'CONNOR,Cindy,ALP,Australian Labor Party,Transfer Count,0
13,Brunswick,3,Northern Metropolitan,0,4,72,O'CONNOR,Cindy,ALP,Australian Labor Party,Transfer Percent,0
13,Brunswick,3,Northern Metropolitan,0,5,73,SOURASIS,Kerry,IND,Independent,Preference Count,276
13,Brunswick,3,Northern Metropolitan,0,5,73,SOURASIS,Kerry,IND,Independent,Preference Percent,0.63
13,Brunswick,3,Northern Metropolitan,0,5,73,SOURASIS,Kerry,IND,Independent,Transfer Count,0
13,Brunswick,3,Northern Metropolitan,0,5,73,SOURASIS,Kerry,IND,Independent,Transfer Percent,0
13,Brunswick,3,Northern Metropolitan,0,6,74,WOJTONIS,Adam,LIB,Liberal,Preference Count,4450
